profile_id,university_id,applied,applied_date,admitted,admitted_date,rejected,rejected_date,created_at,updated_at,term,year
796,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
797,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
798,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
799,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
800,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
801,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
802,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
803,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
804,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
805,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
806,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
807,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
808,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
809,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
810,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
811,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
812,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
813,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
814,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
815,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
816,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
817,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
818,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
819,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
820,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
821,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
822,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
823,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
824,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
825,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
826,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
827,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
828,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
829,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
830,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
831,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
832,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
833,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
834,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
835,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
836,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
837,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
838,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
839,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
840,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
841,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
842,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
843,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
844,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
845,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
846,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
847,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
848,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
849,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
850,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
851,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
852,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
853,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
854,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
855,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
856,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
857,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
858,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
859,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
860,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
861,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
862,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
863,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
864,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
865,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
866,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
867,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
868,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
869,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
870,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
871,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
872,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
873,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
874,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
875,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
876,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
877,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
878,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
879,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
880,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
881,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
882,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
883,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
884,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
885,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
886,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
887,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
888,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
889,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
890,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
891,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
892,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
893,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
894,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
895,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
896,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
897,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
898,2,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
899,2,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
900,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
901,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
902,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
903,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
904,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
905,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
906,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
907,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
908,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
909,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
910,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
911,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
912,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
913,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
914,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
915,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
916,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
917,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
918,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
919,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
920,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
921,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
922,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
923,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
924,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
925,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
926,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
927,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
928,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
929,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
930,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
931,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
932,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
933,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
934,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
935,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
936,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
937,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
938,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
939,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
940,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
941,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
942,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
943,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
944,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
945,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
946,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
947,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
948,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
949,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
950,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
951,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
952,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
953,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
954,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
955,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
956,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
957,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
958,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
959,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
960,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
961,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
962,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
963,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
964,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
965,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
966,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
967,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
968,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
969,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
970,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
971,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
972,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
973,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
974,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
975,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
976,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
977,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
978,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
979,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
980,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
981,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
982,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
983,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
984,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
985,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
986,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
987,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
988,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
989,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
990,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
991,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
992,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
993,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
994,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
995,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
996,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
997,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
998,3,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
999,3,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
1000,61,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
13,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
14,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
15,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
16,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
17,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
18,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
19,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
20,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
21,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
22,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
23,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
24,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
25,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
26,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
27,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
28,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
29,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
30,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
31,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
32,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
33,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
34,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
35,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
36,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
37,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
38,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
39,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
40,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
41,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
42,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
43,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
44,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
45,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
46,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
47,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
48,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
49,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
50,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
51,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
52,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
53,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
54,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
55,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
56,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
57,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
58,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
59,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
60,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
61,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
62,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
63,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
64,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
65,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
66,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
67,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
68,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
69,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
70,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
71,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
72,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
73,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
74,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
75,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
76,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
77,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
78,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
79,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
80,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
81,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
82,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
83,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
84,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
85,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
86,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
87,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
88,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
89,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
90,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
91,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
92,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
93,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
94,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
95,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
96,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
97,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
98,4,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
99,4,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
100,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
101,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
102,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
103,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
104,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
105,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
106,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
107,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
108,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
109,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
110,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
111,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
112,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
113,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
114,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
115,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
116,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
117,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
118,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
119,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
120,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
121,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
122,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
123,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
124,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
125,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
126,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
127,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
128,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
129,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
130,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
131,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
132,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
133,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
134,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
135,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
136,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
137,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
138,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
139,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
140,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
141,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
142,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
143,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
144,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
145,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
146,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
147,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
148,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
149,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
150,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
151,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
152,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
153,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
154,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
155,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
156,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
157,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
158,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
159,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
160,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
161,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
162,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
163,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
164,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
165,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
166,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
167,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
168,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
169,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
170,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
171,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
172,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
173,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
174,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
175,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
176,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
177,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
178,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
179,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
180,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
181,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
182,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
183,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
184,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
185,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
186,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
187,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
188,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
189,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
190,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
191,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
192,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
193,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
194,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
195,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
196,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
197,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
198,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
199,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
200,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
201,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
202,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
203,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
204,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
205,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
